,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_raiz4,Densidad_cuarta,pH_ident,Sulfatos_cuarta,Alcohol_exp,CalifProductor_ident,PrecioBotella_log,aleatorio_log,aleatorio2_raiz4,Compra
2748,0.43,0.31,2.1,-0.241,0.9958,3.26,-2.32,9.9,3,3.31,MB,*,3.0,0.0,0.768969578360705,0.17324919035523922,3.221696014840238,1.3229529095009709,2.9680218830597433,1.2123271578073476,99.38199536042849,3.1623353763484108,1.0000000000000002e-16,16.619556456595646,2.2799137789677286,0.4451627937356735,0.9791935141073433,0.880005221928847,0
2749,0.19,1.48,0.3,-0.043,1.04073,3.49,1.47,4.9,1,1.01,B,**,1.0,0.0,0.8949869036513292,0.7707897134309907,2.9099286585653763,1.4526004364905156,2.9145458130947026,1.2920915239042723,579.8685851455713,3.508675441377047,277.2614769787368,4.019452530536503,0.760037926322576,-4.982625885631945,1.1309525295305376,1.2782499637742128,1
2750,0.36,0.41,-9.4,-0.189,0.95513,2.17,-1.26,18.2,1,1.79,B,Desc,2.0,0.0,0.5842095787870583,0.24084987781628353,3.13076386926007,1.3355895904478292,2.6263692138386516,1.234802213428487,6.129822048176224,1.5209846333866168,1.696937287000357,175.3600339116383,0.760037926322576,-0.6276837941522707,0.7043988846227405,0.955602685751402,1
2751,0.2,0.57,1.5,0.898,1.01938,3.35,0.92,14.6,2,1.69,M,*,1.0,0.0,0.6495403217576422,0.5518438142324467,2.9229189650768292,1.3550918078616343,2.9501965264047296,1.5497016055367028,275.93802627733095,3.297859749620486,148.0880314497552,63.10805607005875,1.5199758526451521,-0.7629979935981013,0.8104052725670293,1.1757864580960062,0
2752,0.87,0.0,-51.8,-0.025,0.99014,2.61,1.39,18.5,2,4.35,R,***,2.0,0.0,0.6444883753985433,0.39350707468031665,3.7932695013441515,1.281286964023443,1.3667106768843662,1.2986484920745025,74.4023945100898,2.1835482360500933,254.5829115352346,190.94916882705778,1.5199758526451521,0.8168557238333314,0.8025970545171033,1.080443494752839,1
2753,0.34,0.49,34.8,0.027,0.91473,2.07,-2.32,18.6,3,1.0,M,Desc,3.0,0.0,0.7113559065043018,0.6367422070874765,3.104783256237165,1.3454467024700754,3.9395038207579773,1.317052914694459,1.0000000000000002e-16,1.3704019964176446,1.0000000000000002e-16,196.4476431492068,2.2799137789677286,-9.210340371976182,0.9013142116053551,1.2186213806170256,1
2754,0.19,1.53,13.5,0.038,0.98599,4.27,0.63,17.2,2,1.32,B,***,3.0,0.0,0.9628975161566252,0.0037669487418878767,2.9099286585653763,1.4574183068514968,3.3067036595049992,1.32084886723435,59.327748401422866,4.6832200097350265,101.773070765719,132.02011775108033,1.5199758526451521,-1.531120645619025,1.2040910050121156,0.33497498247731755,1
2755,0.34,0.31,1.3,-0.232,0.98944,3.63,0.54,12.4,2,2.68,R,**,2.0,0.0,0.697317290964951,0.9711422954891047,3.104783256237165,1.3229529095009709,2.9442547408530584,1.216306945708511,71.67812717774048,3.7194911331336074,89.91055288462971,33.794474038982734,1.5199758526451521,0.12673308932708333,0.8813816593306673,1.354273491542176,1
2756,1.6,0.87,-2.8,0.036,0.96073,2.69,2.99,16.3,1,2.74,B,****,3.0,7.6923076923076925,0.6143183901799903,0.9594297205468496,4.741561876680189,1.3895405952339548,2.8224481370438,1.320161126601198,10.302444716048692,2.304014345625271,1068.3131901689114,102.25361278007954,0.760037926322576,0.16182137131035565,0.7546530563013785,1.3501709873378607,1
2757,0.27,1.33,-34.5,0.05,0.9984,3.03,0.5,7.3,3,1.0,B,****,2.0,7.6923076923076925,0.8015272237433627,0.3150595282631101,3.013851110656997,1.4378516502155854,1.8806751271039213,1.3249529218866303,112.75722684911857,2.8159953113197753,84.98529166718353,7.944455122361545,2.2799137789677286,-9.210340371976182,1.0206614290627818,1.0220048961651622,1
2758,-0.9,-2.18,54.2,0.044,0.99772,2.12,0.47,9.0,2,1.14,R,*,3.0,0.0,0.6302852469848153,0.133789290723208,1.4939852488170458,0.5718710412161622,4.515857019270079,1.3229056690621825,109.13619433207599,1.4456933149021312,81.4263118697621,12.872353997544392,1.5199758526451521,-2.3572049640426087,0.7803125031833253,0.8248942672044731,1
2759,1.08,0.23,47.3,0.065,1.0133,3.15,1.64,12.0,2,1.31,M,Desc,1.0,0.0,0.6105166078999096,0.7279810112494125,4.066065938084655,1.3125763499368377,4.310865417737424,1.330029947483414,217.18822606742623,2.996694475682542,330.45445309733657,30.16681706382654,1.5199758526451521,-1.5628544299962286,0.7484451346076083,1.2601165841705326,1
2760,0.23,-0.78,-31.2,0.305,0.9914,2.99,1.44,8.7,2,5.04,R,***,3.0,0.0,0.6494672369856309,0.10026872991729907,2.9618898846111867,1.1532902466967796,1.9787145887064954,1.4043362205279573,79.5008973304599,2.7557622565321873,268.5866435002145,11.821451998968517,1.5199758526451521,1.0041325240279704,0.8102927472867734,0.7674469384369247,1
2761,0.24,0.69,1.2,0.048,0.9918,3.21,0.34,13.6,5,2.31,M,**,3.0,0.0,0.5813565861409671,0.02044263624574283,2.9748801911226392,1.369184367530609,2.941283848077223,1.3242715588968008,81.1729466563402,3.0870440578639253,67.27865860737981,47.511013812925526,3.7997896316128807,-0.12200868486022994,0.6995033510650547,0.515025914302415,1
2762,0.23,0.29,51.7,0.053,0.9963,3.59,1.54,14.2,3,3.14,R,Desc,3.0,0.0,0.6807821372777432,0.4083075227574451,2.9618898846111867,1.3203816444904557,4.4415846998741895,1.325972999617721,101.85644915102284,3.6592580783460185,298.3191543085195,56.333742034958945,2.2799137789677286,0.36872618805425494,0.8573832127939423,1.0904659094547697,1
2763,0.335,0.2,49.1,0.033,0.99002,3.34,0.48,13.0,1,5.47,M,Desc,3.0,0.0,0.4894500055672475,0.9959064718687263,3.0982881029814386,1.308620909904141,4.364341487702465,1.3191274959412085,73.92995340128006,3.2828014859235886,82.59996627600003,40.070060180472176,0.760037926322576,1.1052727163835248,0.5274189984861455,1.3628268059474786,1
2764,0.16,0.36,-52.2,0.031,1.00089,1.94,-0.56,22.6,2,3.69,R,****,1.0,0.0,0.7332155324139882,0.9770735146889805,2.870957739031019,1.3293162967029115,1.3548271057810237,1.3184370566068095,126.79044639188687,1.1746445683579814,12.895330157027752,611.5174337811317,1.5199758526451521,0.5974474117120927,0.9315813418944775,1.3563368482414522,1
2765,0.5,0.26,-14.4,0.043,0.96107,2.34,0.01,12.3,2,2.46,B,**,2.0,0.0,0.6762595276635753,0.603668233048629,3.3126281604204064,1.3164963507494336,2.477824575046873,1.3225635346848588,10.610415044276914,1.776975116233869,39.60801267650888,32.848583089337986,1.5199758526451521,-0.013610993583904381,0.8507177209239348,1.202475473938262,1
2766,0.32,1.12,16.0,0.034,0.99938,3.34,-0.2,9.0,2,2.53,R,***,2.0,0.0,0.750901263115624,0.4462680892260802,3.07880264321426,1.416408541011284,3.3809759789008886,1.3194723094454495,118.13335630794356,3.2828014859235886,27.14623917978022,12.872353997544392,1.5199758526451521,0.03321566822779641,0.9554160458381054,1.1149803208164455,1
2767,-0.29,0.92,14.7,0.051,0.99792,3.72,-1.07,9.0,2,2.49,B,****,1.0,0.0,0.1119052511100952,0.4331446668147755,2.2863939460156533,1.3950393316382825,3.3423543728150262,1.325293209559569,110.19201255796108,3.855015506405682,3.281400563147383,12.872353997544392,1.5199758526451521,0.006726649636280172,-0.9482611829479616,1.1066887886367853,1
2768,-0.98,0.15,52.5,-0.421,0.9903,3.3,2.12,8.1,3,1.44,R,*,1.0,7.6923076923076925,0.11518135435925936,0.7712234262919623,1.390062796725425,1.3019476891509754,4.465351842080874,1.122926864647716,75.03583388071876,3.2225684311359997,522.2258201519112,9.970031262316773,2.2799137789677286,-1.2127930139524075,-0.9194039848830743,1.2784297701854501,1
2769,-0.76,0.32,-3.3,-0.363,0.9928,3.36,-1.15,10.7,2,4.3,M,**,1.0,0.0,0.10902227199866765,0.6184523499543189,1.675849539977382,1.3242329398165344,2.807593673164622,1.1540426043029621,85.46845468473293,3.312918013317383,2.518671155875556,20.85699961621061,1.5199758526451521,0.8018185158907982,-0.9743632601923679,1.2097726919371514,1
2770,0.33,-0.3,1.1,0.061,0.993,3.09,0.55,9.5,3,1.36,R,**,2.0,0.0,0.18593960861884784,0.2317932366898361,3.0917929497257126,1.2366793622096248,2.9383129553013876,1.3286817578338517,86.34761045185142,2.9063448935011587,91.17461248360571,14.83553549996749,2.2799137789677286,-1.4133889818939664,-0.4404657723522726,0.9464847269401861,1
2771,0.6,1.52,1.4,0.031,0.98854,3.09,1.31,13.0,1,1.5,R,**,3.0,0.0,0.2216010554634037,0.8167249960145522,3.442531225534932,1.4564585526454474,2.9472256336288942,1.3184370566068095,68.28624833537044,2.9063448935011587,233.3248896590856,40.070060180472176,0.760037926322576,-1.0849999976256735,-0.2650026626782101,1.2968860617612574,1
2772,0.34,2.26,60.0,0.499,0.97238,3.4,0.41,12.9,2,2.64,B,****,3.0,7.6923076923076925,0.6433410186377366,0.5995583621926702,3.104783256237165,1.522868782158668,4.688168800268542,1.456786887854817,25.41479540295142,3.373151068104972,74.64484324028994,38.9485186162298,1.5199758526451521,0.10263768645005862,0.8008151879165073,1.2004231146416713,1
2773,0.07,-1.15,-10.5,0.038,1.00553,2.64,0.55,6.7,1,1.0,B,***,1.0,0.0,0.9487230737698593,0.326136126063558,2.7540449804279454,1.0738622736672263,2.5936893933044605,1.32084886723435,156.38839347453438,2.2287230271407856,91.17461248360571,6.700231573831064,0.760037926322576,-9.210340371976182,1.189260854431884,1.0308752179755967,1
2774,0.32,-1.4,-48.1,0.114,1.0739,1.9,0.35,16.9,1,1.02,M,Desc,2.0,0.0,0.17130892794991048,0.16612095852903408,3.07880264321426,1.0081525172343258,1.4766337095902824,1.3462220784200525,1476.6748847468857,1.1144115135703925,68.29605147293086,121.24196438276087,0.760037926322576,-4.296798271998735,-0.5224225441002495,0.8708031454284625,1
2775,0.0,0.29,1.1,0.041,0.98596,3.26,1.43,14.5,2,6.32,B,***,2.0,0.0,0.14111542012251155,0.6103373979375372,2.6631128348477775,1.3203816444904557,2.9383129553013876,1.3218784682677458,59.22790867248883,3.1623353763484108,265.7407874258793,61.34169216637778,1.5199758526451521,1.279352320637404,-0.7163220611665767,1.2057836821594201,1
2776,0.31,0.36,13.9,0.052,0.9933,3.01,1.48,9.2,2,1.42,MB,***,3.0,0.0,0.1643033824613631,0.27702262143462786,3.065812336702807,1.3293162967029115,3.3185872306083417,1.325633235313294,87.6790394396863,2.785878783925981,280.1992490194038,13.624358903221204,1.5199758526451521,-1.2592970160770678,-0.564178274769788,0.9896402758566326,1
2777,0.37,0.96,78.7,-0.326,1.03556,2.98,1.91,3.5,3,5.68,B,***,1.0,0.0,0.508607863499185,0.9052306803764721,3.1437541757715226,1.3993919669565866,5.243725749349796,1.1726490034420984,490.3972400337347,2.74070399283529,430.21914591184094,2.701221495303288,2.2799137789677286,1.1511809318890787,0.5658145520188268,1.3306823561386518,1
2778,0.66,-0.52,8.2,0.036,0.91473,3.17,-1.37,10.2,3,6.7,B,**,1.0,0.0,0.44632284752992013,0.6636874083475046,3.5204730646036473,1.2006063955825492,3.1492463423857133,1.320161126601198,1.0000000000000002e-16,3.0268110030763364,1.0948493787527482,18.09699976027821,2.2799137789677286,1.3483433373397167,0.4351777955012021,1.2313164891922797,1
2779,0.41,0.66,-24.8,0.051,1.04623,2.64,-0.13,13.3,3,4.65,M,Desc,1.0,7.6923076923076925,0.6988069317018305,0.3313396485320035,3.195715401817333,1.3657019859847563,2.1688517263599727,1.325293209559569,687.9374168410244,2.2287230271407856,30.912935967007904,43.63220350519981,2.2799137789677286,0.9026189141978121,0.8835156483845954,1.0349644125907578,1
2780,-0.83,1.27,-49.9,0.272,0.9916,3.17,1.69,9.2,2,1.03,R,Desc,1.0,0.0,0.3720930322466649,0.926642178666815,1.584917394397214,1.431822931301354,1.423157639625242,1.3948052037874734,80.33365937330568,3.0268110030763364,347.4624258479807,13.624358903221204,1.5199758526451521,-3.893784973933674,0.2532758736447114,1.3384833262318623,0
2781,1.4,0.3,1.1,-0.314,1.04263,4.0,-0.65,15.1,3,1.3,R,**,2.0,27.27272727272727,0.18981166353612344,0.4296782020023179,4.481755746451137,1.321669152862328,2.9383129553013876,1.1784975013018493,615.6431514984342,4.276646889918803,10.453280866887463,72.73275784210858,2.2799137789677286,-1.59562834486451,-0.41985457033170204,1.1044672183207178,1
2782,2.23,0.3,1.3,-0.435,0.97621,3.48,0.53,11.3,3,2.13,R,****,3.0,0.0,0.8435627379084424,0.2584227084270194,5.559951186901701,1.321669152862328,2.9442547408530584,1.115014959332835,32.87153514802159,3.4936171776801492,88.65968291299356,24.7301150135255,2.2799137789677286,-0.26980019327164007,1.0717772234458025,0.9725848137109485,1
2783,0.53,0.66,41.7,0.241,0.9964,3.33,0.56,13.3,3,1.58,R,Desc,3.0,0.0,0.01350081653737567,0.5338297542111212,3.351599079954764,1.3657019859847563,4.144495422290632,1.3856702859654977,102.35683257262927,3.2677432222266916,92.45195410313393,43.63220350519981,2.2799137789677286,-0.936620813200025,-3.0636399148101434,1.1660689308208456,0
2784,0.13,-0.65,1.8,0.046,1.01576,3.32,0.9,11.6,3,6.12,M,*,1.0,0.0,0.31003656948795444,0.4277435607761476,2.831986819496661,1.1776610550470497,2.9591092047322367,1.3235891425578163,239.69422025956018,3.252684958529794,144.4653570543975,26.92856976299221,2.2799137789677286,1.2410345431215433,0.07081828750994122,1.1032215034633444,0
2785,0.4,0.18,42.7,-0.42,0.9962,3.09,2.19,8.9,2,5.75,MB,*,1.0,0.0,0.9376704782144408,0.53618290948912,3.1827250953058805,1.3059638887850258,4.174204350048988,1.123485638791487,101.35790261294844,2.9063448935011587,555.9453007963477,12.512063047821213,1.5199758526451521,1.1660269739340814,1.1775424007700297,1.167352156261811,1
2786,0.69,1.09,1.5,0.031,1.02856,3.25,2.04,10.3,4,2.08,R,**,1.0,0.0,0.4336304796426116,0.22338193354964408,3.5594439841380052,1.4132645188900423,2.9501965264047296,1.3184370566068095,386.25857049374645,3.1472771126515138,485.59374513955476,18.61811168289647,3.0398517052903045,-0.3150507214395453,0.40632749450979183,0.9377737994781898,1
2787,-1.03,2.13,-14.9,0.18,0.97669,2.44,-0.29,9.5,3,2.7,B,**,1.0,0.0,0.7633354791464758,0.5071993121576658,1.3251112641681624,1.511823745330489,2.462970111167695,1.3671485306673599,33.91014335249642,1.927557753202841,22.822002748032308,14.83553549996749,2.2799137789677286,0.13856651053968877,0.971839654190257,1.151242408401016,1
2788,1.17,0.07,10.8,-0.285,0.9978,2.7,0.51,12.8,2,5.57,B,***,2.0,0.0,0.12904377683261514,0.31320298633544974,4.182978696687728,1.2910521556193058,3.2264895545574386,1.19228273933538,109.55760690014986,2.3190726093221685,86.19714389128552,37.85836845680835,1.5199758526451521,1.1273967881112332,-0.8057533440719461,1.0204953373406447,1
2789,1.41,0.18,21.2,0.183,0.97548,3.14,0.53,12.7,2,1.0,M,**,1.0,0.0,0.39127136562459,0.6245343295933551,4.49474605296259,1.3059638887850258,3.5354624032443387,1.3680771688819038,31.337947763170302,2.981636211985645,88.65968291299356,36.79873107200088,1.5199758526451521,-9.210340371976182,0.3035342760781597,1.2127367026116616,1
2790,0.14,0.91,8.2,-0.21,0.99394,3.13,3.38,18.0,3,4.46,B,*,3.0,0.0,0.48928768868190564,0.6477318447907456,2.844977126008114,1.393944781988332,3.1492463423857133,1.2258741984338861,90.57083364957698,2.9665779482887475,1418.46247084346,165.68092851681322,2.2799137789677286,0.8491625624391649,0.5270873073437754,1.223846863996876,1
2791,0.28,1.77,-0.7,0.08,0.9608,3.19,0.42,12.2,3,2.56,M,Desc,2.0,0.0,0.5247515690120848,0.1917657427181524,3.0268414171684497,1.4799039168396675,2.884836885336347,1.3350494895130185,10.365295021679637,3.056927530470131,75.74452697208427,31.92916716894173,2.2799137789677286,0.052631893833331986,0.5970626290497555,0.9026475789121685,1
2792,-0.16,0.61,15.5,0.032,0.99408,3.19,0.44,13.0,2,1.83,R,*,3.0,7.6923076923076925,0.11107502247049339,0.9382806200842444,2.455267930664536,1.3598381216082454,3.3661215150217108,1.3187824118270155,91.21283137090653,3.056927530470131,77.9803011455819,40.070060180472176,1.5199758526451521,-0.5783000666546704,-0.9557083612326892,1.342667041450506,0
2793,1.01,0.33,95.0,-0.293,0.97748,3.1,0.56,15.9,2,1.3,R,*,1.0,0.0,0.7974127832639695,0.974722698666855,3.9751337925044874,1.325509268949766,5.727981271810996,1.1885276581857807,35.672866099825825,2.921403157198056,92.45195410313393,91.27723151701603,1.5199758526451521,-1.59562834486451,1.0155149105306507,1.3555201716642424,1
2794,1.88,-2.27,7.6,0.588,0.99845,4.6,0.71,22.3,3,2.51,M,*,2.0,0.0,0.16712470494066478,0.9677186137184995,5.1052904590008605,0.1,3.1314209857307,1.479064450367948,113.02698870839141,5.180142711732634,113.26973503236232,561.5930071030601,2.2799137789677286,0.02005886488113974,-0.5471518655393228,1.3530781523364064,1
2795,1.85,0.45,14.8,0.057,0.96637,5.26,0.57,20.6,3,3.68,R,*,2.0,0.0,0.8360264048721622,0.9781437685420008,5.0663195394665035,1.3405453262256646,3.3453252655908616,1.3273294516945418,16.36226078316278,6.173988115727849,93.74267045890586,346.599420961655,2.2799137789677286,0.5937232179249385,1.0628030653781146,1.3567081676532933,1
2796,-1.04,0.05,2.0,-0.018,0.9908,3.12,-0.74,11.4,2,1.47,R,**,1.0,0.0,0.854842059140623,0.24610835819266874,1.3121209576567097,1.2882847109043234,2.9650509902839075,1.3011718129964158,77.04142399137756,2.9515196845918505,8.375689827101253,25.442230720658085,1.5199758526451521,-1.1468565114808242,1.0850597862315237,0.9607792634335195,1
2797,0.32,0.32,13.7,0.041,0.99235,3.22,0.54,11.0,2,1.01,MB,****,2.0,0.0,0.6538687424961184,0.074655920671018,3.07880264321426,1.3242329398165344,3.3126454450566705,1.3218784682677458,83.5149103290648,3.1021023215608228,89.91055288462971,22.711142625282978,1.5199758526451521,-4.982625885631945,0.8170470634360165,0.7128099813013719,1
2798,0.0,-0.25,-14.7,0.053,0.95957,3.04,0.59,15.2,3,2.45,R,**,2.0,0.0,0.17178073974757435,0.610106855793684,2.6631128348477775,1.244452384614471,2.468911896719366,1.325972999617721,9.301947630510105,2.8310535750166728,96.36459985434092,74.82713303017826,2.2799137789677286,-0.02048317376567282,-0.519672054946262,1.2056697764391295,1
2799,0.28,0.25,2.5,-0.923,0.99475,2.46,0.55,9.0,2,2.06,R,**,2.0,0.0,0.9321397448898838,0.6312825477384186,3.0268414171684497,1.315193575815236,2.9799054541630854,0.1,94.3326272659392,1.9576742805966354,91.17461248360571,12.872353997544392,1.5199758526451521,-0.3337402689289756,1.171626514077753,1.216000166367772,1
2800,-1.03,0.56,47.9,0.04,0.96985,3.2,0.33,10.7,3,3.51,B,***,2.0,0.0,0.7581122377149722,0.7525417886901716,1.3251112641681624,1.3538974024993853,4.328690774392438,1.3215355352624616,21.23878938220508,3.0719857941670283,66.27267522549764,20.85699961621061,2.2799137789677286,0.5281929169942862,0.9649734147578283,1.270615106750949,1
2801,-0.88,-0.03,1.6,-0.355,0.99991,2.93,-1.0,10.8,6,1.82,R,**,3.0,0.0,0.752562298721496,0.48471235529987067,1.519965861839951,1.277032652325745,2.9531674191805655,1.158142057437806,121.1197339711593,2.665412674350804,4.080450148510578,21.45758707899592,4.559727557935457,-0.5904192527932042,0.9576256802839248,1.1382609121279292,1
2802,0.26,0.2,-36.7,-0.465,0.99836,2.69,0.89,4.9,2,2.17,B,***,3.0,0.0,0.4558385073289325,0.2651063446784987,3.0008608041455447,1.308620909904141,1.8153154860355383,1.0974697744888844,112.54176527142445,2.304014345625271,142.67915027502923,4.019452530536503,1.5199758526451521,-0.2350185548124444,0.4562741701262438,0.9788164271900308,1
2803,0.27,1.69,67.7,-0.079,0.9949,3.35,0.73,16.8,1,2.67,R,**,3.0,0.0,0.9198583315829635,0.4416854519077621,3.013851110656997,1.4725227748731546,4.916927544007883,1.2786697390484882,95.04191363800477,3.297859749620486,116.29000221295553,117.84846056037527,0.760037926322576,0.12076344986665646,1.1583633358147707,1.1121059984449657,1
2804,-0.29,0.36,-14.0,0.028,1.03771,3.35,1.64,12.1,3,1.85,R,****,2.0,0.0,0.7797580304223041,0.30940744269109577,2.2863939460156533,1.3293162967029115,2.4897081461502153,1.3173993593280169,526.242870169067,3.297859749620486,330.45445309733657,31.03548525455663,2.2799137789677286,-0.5544936132753138,0.9931258910827131,1.017388154659405,1
2805,2.08,1.05,1.7,0.47,0.99623,3.0,-0.29,9.2,5,2.01,B,*,3.0,0.0,0.033802137730365334,0.46085057280585384,5.365096589229912,1.4090395719701727,2.956138311956401,1.4493022086022445,101.50727396951117,2.7708205202290843,22.822002748032308,13.624358903221204,3.7997896316128807,-0.38205193443918956,-2.145540661745082,1.1239818454195258,0
2806,-0.63,0.39,1.1,0.031,0.9929,2.94,0.3,6.4,5,4.0,R,**,2.0,0.0,0.3878405470931571,0.06374918501039228,1.8447235246262652,1.333090893820581,2.9383129553013876,1.3184370566068095,85.90718909347048,2.680470938047701,63.32232738271262,6.153223097121716,3.7997896316128807,0.7065128212023629,0.2947270558451924,0.6851621362903628,1
2807,0.25,0.56,-13.4,0.145,1.03044,3.23,0.53,11.0,3,2.01,R,**,1.0,0.0,0.12248146778929536,0.32810559760894964,2.9878704976340917,1.3538974024993853,2.5075335028052286,1.356171885763799,412.4146870750544,3.1171605852577198,88.65968291299356,22.711142625282978,2.2799137789677286,-0.38205193443918956,-0.8579483467658574,1.03242864819707,1
2808,0.08,0.49,38.4,-0.431,1.0001,3.03,0.52,14.8,4,3.24,R,**,1.0,0.0,0.36522470599876855,0.3701549878117876,2.7670352869393984,1.3454467024700754,4.046455960688058,1.1172926893700363,122.2039867543413,2.8159953113197753,87.42191049796367,66.79483843802849,3.0398517052903045,0.41439313731679767,0.2346443914582755,1.064038931550355,1
2809,1.09,0.5,13.8,0.205,1.00242,3.16,-0.72,8.8,6,2.45,R,*,1.0,7.6923076923076925,0.17551745540702401,0.9487687626717323,4.079056244596107,1.3466637147498628,3.315616337832506,1.3748300877173851,136.0389110104231,3.0117527393794394,8.807869924740848,12.161856467163483,4.559727557935457,-0.02048317376567282,-0.4981515444983445,1.3464040385394542,0
2810,0.34,0.54,55.6,0.06,1.00182,2.44,1.4,19.1,5,2.81,B,Desc,2.0,7.6923076923076925,0.16799486517135476,0.49108418376130814,3.104783256237165,1.351499063586398,4.557449518131778,1.3283440683646084,132.35378911287395,1.927557753202841,257.33878914465225,226.40816002892475,3.7997896316128807,0.20125981376954602,-0.5419584943687551,1.141984401028697,1
2811,-0.435,0.0,2.3,0.166,1.00532,3.06,0.04,10.0,2,2.79,R,**,3.0,0.0,0.4712228855628149,0.5102408532556,2.098034501599591,1.281286964023443,2.9739636686114146,1.3627896665091355,154.94668055841038,2.861170102410467,41.68756225669369,17.098124679664796,1.5199758526451521,0.19014950197529173,0.4894672974298415,1.152964914033035,0
2812,0.18,0.35,-35.2,-0.258,0.99898,3.1,0.42,11.0,2,3.85,B,***,3.0,0.0,0.09358775460936053,0.0637405631825243,2.896938352053924,1.3280509229084267,1.859878877673072,1.2047010260189397,115.91631904083037,2.921403157198056,75.74452697208427,22.711142625282978,1.5199758526451521,0.6552221234516593,-1.1270269645586326,0.6851389205129422,1
2813,0.45,0.24,66.2,0.04,0.99126,2.6,0.24,17.4,3,2.33,R,****,1.0,0.0,0.7292035710255075,0.5918813729682932,3.2476766278631435,1.3138869179151011,4.8723641523703485,1.3215355352624616,78.92182825638335,2.1684899723531967,57.71823048119195,139.7327533898906,2.2799137789677286,-0.10685857873417391,0.9260945268492279,1.1965609907400336,1
2814,-0.3,0.32,5.6,0.014,0.99163,2.14,1.49,11.1,2,2.56,MM,Desc,3.0,0.0,0.7879646558661434,0.747798958053242,2.2734036395042003,1.3242329398165344,3.0720031302139885,1.312524050941577,80.45913565187897,1.4758098422959254,283.1603052048418,23.365121039113525,1.5199758526451521,0.052631893833331986,1.003595570480243,1.2686080178327155,1
2815,-0.375,0.0,1.9,0.065,0.99507,2.15,1.74,16.0,2,1.63,M,*,1.0,0.0,0.8834564927410963,0.28934239992202426,2.175976340668306,1.281286964023443,2.962080097508072,1.330029947483414,95.85059862581484,1.4908681059928224,365.11863212868377,93.90560385702713,1.5199758526451521,-0.8539493463326399,1.117985383871022,1.000469339534772,0
2816,0.14,0.51,-3.2,-0.433,1.00478,2.91,0.54,10.7,2,3.74,B,**,2.0,0.0,0.6848418894140327,0.46650749160496563,2.844977126008114,1.3478774364170891,2.8105645659404574,1.1161555674051562,151.28518545627057,2.6352961469570095,89.91055288462971,20.85699961621061,1.5199758526451521,0.6158631344570978,0.8633289306314899,1.127416269348025,1
2817,-0.08,0.39,1.5,-0.448,0.99652,2.44,0.84,17.8,5,1.65,M,Desc,3.0,16.666666666666664,0.42988293579594883,0.991297804343768,2.559190382756157,1.333090893820581,2.9501965264047296,1.1075142763523802,102.95972371027403,1.927557753202841,133.99528303664403,156.53606732321407,3.7997896316128807,-0.8227040302552617,0.397647534776001,1.3612471940694617,0
2818,0.24,-0.19,-49.0,0.037,1.06454,2.35,0.36,12.5,3,6.12,R,*,1.0,0.0,0.5442806114220666,0.7433849161393161,2.9748801911226392,1.2535918068310399,1.4498956746077623,1.3205051312377254,1158.7906713107238,1.7920333799307664,69.32493976578431,34.76760237923841,2.2799137789677286,1.2410345431215433,0.633603123945751,1.266731469673185,1
2819,-1.24,0.36,2.1,0.034,0.99928,3.08,-1.48,16.1,3,6.52,R,***,2.0,7.6923076923076925,0.6753111271272085,0.5540833959456607,1.0523148274276586,1.3293162967029115,2.9680218830597433,1.3194723094454495,117.57614133830803,2.8912866298042617,0.6692668874155715,96.60966145877248,2.2799137789677286,1.3162558695381519,0.8493143004670324,1.1769778739635455,1
2820,1.46,0.07,95.4,-0.018,0.95103,3.64,0.55,10.2,3,4.71,B,****,1.0,7.6923076923076925,0.5421186224873825,0.3715610598551532,4.559697585519853,1.2910521556193058,5.739864842914338,1.3011718129964158,3.9954102218267007,3.734549396830505,91.17461248360571,18.09699976027821,2.2799137789677286,0.9189229674172332,0.629622964862977,1.0650483214570168,1
2821,0.19,0.27,13.9,0.057,0.99807,4.13,0.41,8.8,3,4.41,M,*,3.0,0.0,0.9054409519563326,0.29588534537843814,2.9099286585653763,1.3177952695356312,3.3185872306083417,1.3273294516945418,110.98888946054583,4.472404317978467,74.64484324028994,12.161856467163483,2.2799137789677286,0.8346068918979206,1.142565603243704,1.006080490036644,1
2822,0.17,0.1,1.1,-0.488,0.91473,3.17,2.07,12.8,2,3.52,B,**,1.0,7.6923076923076925,0.09914943873493642,0.3292114095725164,2.8839480455424713,1.2951702490836459,2.9383129553013876,1.083425139448815,1.0000000000000002e-16,3.0268110030763364,499.0969949800699,37.85836845680835,1.5199758526451521,0.5321688313780294,-1.0692939359152736,1.0332977980080351,1
2823,1.2,-1.02,13.3,0.1,0.96361,3.14,0.48,8.5,2,3.61,M,Desc,1.0,0.0,0.004277232304349843,0.6740731953591608,4.221949616222086,1.1037500435624539,3.300761873953328,1.3416553704225322,13.13493844458858,2.981636211985645,82.59996627600003,11.168959653560217,1.5199758526451521,0.5672581259121862,-4.214253073525841,1.2361065254732984,1
